wall_clock_s,monotonic_s,cpullc-0-0_temp_mc,cpullc-0-1_temp_mc,cpu-0-2-1_temp_mc,cpu-0-3-0_temp_mc,cpu-0-3-1_temp_mc,cpu-0-4-0_temp_mc,cpu-0-4-1_temp_mc,cpu-0-5-0_temp_mc,cpu-0-5-1_temp_mc,cpullc-1-0_temp_mc,cpullc-1-1_temp_mc,qmx-1-0_temp_mc,qmx-0-0_temp_mc,qmx-1-1_temp_mc,qmx-1-2_temp_mc,qmx-1-3_temp_mc,qmx-1-4_temp_mc,cpu-1-0-0_temp_mc,cpu-1-0-1_temp_mc,cpu-1-1-0_temp_mc,cpu-1-1-1_temp_mc,nsphvx-0_temp_mc,nsphvx-1_temp_mc,qmx-0-1_temp_mc,nsphvx-2_temp_mc,nsphvx-3_temp_mc,nsphmx-0_temp_mc,nsphmx-1_temp_mc,nsphmx-2_temp_mc,nsphmx-3_temp_mc,gpuss-0_temp_mc,gpuss-1_temp_mc,gpuss-2_temp_mc,gpuss-3_temp_mc,qmx-0-2_temp_mc,gpuss-4_temp_mc,gpuss-5_temp_mc,gpuss-6_temp_mc,gpuss-7_temp_mc,gpuss-8_temp_mc,gpuss-9_temp_mc,gpuss-10_temp_mc,ddr_temp_mc,mdmss-0_temp_mc,mdmss-1_temp_mc,cpu-0-0-0_temp_mc,mdmss-2_temp_mc,mdmss-3_temp_mc,camera-0_temp_mc,camera-1_temp_mc,video_temp_mc,pmh0104_tz_temp_mc,socd_temp_mc,pmh0101-bcl-lvl0_temp_mc,pmr735d_tz_temp_mc,sys-therm-0_temp_mc,cpu-0-0-1_temp_mc,cpu-hw-trip-0_temp_mc,pmh0101-bcl-lvl1_temp_mc,shell_front_temp_mc,pm8010m_tz_temp_mc,wireless_temp_mc,sys-therm-2_temp_mc,cpu-hw-trip-1_temp_mc,shell_frame_temp_mc,pmh0101-bcl-lvl2_temp_mc,shell_back_temp_mc,cpu-0-1-0_temp_mc,sys-therm-3_temp_mc,vbat_temp_mc,sys-therm-4_temp_mc,pmih010x-ibat-lvl0_temp_mc,sys-therm-5_temp_mc,pmih010x-ibat-lvl1_temp_mc,sys-therm-6_temp_mc,sys-therm-7_temp_mc,pmih010x-bcl-lvl0_temp_mc,sys-therm-9_temp_mc,cpu-0-1-1_temp_mc,pmih010x-bcl-lvl1_temp_mc,sys-therm-12_temp_mc,pmih010x-bcl-lvl2_temp_mc,flash_temp_temp_mc,board_temp_temp_mc,svooc_mos_btb_usr_temp_mc,pmh0101_tz_temp_mc,pmh0110_d_tz_temp_mc,pmh0110_f_tz_temp_mc,pmh0110_g_tz_temp_mc,cpu-0-2-0_temp_mc,pmh0110_i_tz_temp_mc,pmih010x_tz_temp_mc,pmih010x_lite_tz_temp_mc,battery_temp_mc,usb_temp_mc,sdr0_pa_temp_mc,sdr0_temp_mc,mmw_ific0_temp_mc,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,sdb_w_completed,sdb_w_merged,sdb_sectors_w,sdb_ms_w,sdc_w_completed,sdc_w_merged,sdc_sectors_w,sdc_ms_w,sdd_w_completed,sdd_w_merged,sdd_sectors_w,sdd_ms_w,sde_w_completed,sde_w_merged,sde_sectors_w,sde_ms_w,sdf_w_completed,sdf_w_merged,sdf_sectors_w,sdf_ms_w,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,mem_total_kb,mem_free_kb,mem_avail_kb,psi_cpu_a10,psi_mem_a10,psi_io_a10,vmstat_pswpout,vmstat_pgmajfault,vmstat_pgpgout,vmstat_pswpin,probe_pid,probe_write_bytes,probe_read_bytes,cpu0_freq_hz,cpu1_freq_hz,cpu2_freq_hz,cpu3_freq_hz,cpu4_freq_hz,cpu5_freq_hz,cpu6_freq_hz,cpu7_freq_hz,cpu0_cool_state,cpu1_cool_state,cpu2_cool_state,cpu3_cool_state,cpu4_cool_state,cpu5_cool_state,cpu6_cool_state,cpu7_cool_state,gpu_busy_us,gpu_total_us,bat_current_ma,bat_voltage_mv,bat_phone_temp_dc,usb_online,usb_current_ua,usb_voltage_uv,bat_charge_uah,bat_power_now_uw,bat_current_now_ua,bat_voltage_now_uv,bat_status,gpu_clk_hz
1784668980.686615891,24288.89,45100,45900,46700,46700,45900,45900,45500,45900,45500,45300,45700,46500,47500,46500,46500,46900,46900,46900,46500,43800,44600,44200,44200,47100,43800,43400,42200,43000,43000,43800,52900,54800,53600,53600,47500,55200,54000,51700,52900,53600,52500,53200,52100,47700,45300,44400,44200,46100,42600,43000,43000,37000,0,0,37000,35734,45500,95000,0,34222,37000,31200,41379,95000,32726,0,32831,44800,31717,0,38018,0,39319,0,35971,36227,0,38490,45100,0,36866,0,36007,37859,39257,40820,40854,44114,40652,47100,39712,38776,53728,31200,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,476052,7246792,1.60,0.00,0.00,655551,357118,12678396,331013,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,1000314,1001908,0,5032,330,1,494000,4929000,6942000,0,173,4459000,Full,1200000000
1784668980.987162714,24289.19,45900,45900,47100,47100,47100,46300,45900,46300,45900,46500,46100,47700,47800,47700,47700,48000,48000,48000,47700,43800,45300,44200,44200,47500,43800,43800,42200,43000,43000,44200,52900,54800,53200,53600,47800,54800,54400,52100,52900,53600,52900,53200,52500,47300,45300,45100,44600,46100,42600,43400,43400,37000,0,0,37000,35741,45500,95000,0,34222,37000,31200,41423,95000,32726,0,32831,45100,31715,0,38041,0,39371,0,35971,36237,0,38559,44800,0,36874,0,35996,37874,39307,40954,40820,44282,40921,47900,39746,38742,53662,31200,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,475360,7246100,1.60,0.00,0.00,655551,357118,12678396,331013,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000314,1001908,0,5032,330,1,494000,4928000,6942000,0,173,4459000,Full,1200000000
1784668981.283632454,24289.48,45100,45500,46300,46300,45900,45500,45500,45900,45100,45300,45300,46500,47500,46900,46900,47300,46900,46900,46500,43800,44600,44200,43800,47500,44200,43400,42600,43400,43000,44200,52900,54800,53600,54000,47800,54800,54400,52100,52900,53600,52500,53200,52500,47700,45300,44400,44200,46100,42600,43000,43000,37000,0,0,37000,35755,45100,95000,0,34222,37000,31200,41499,95000,32726,0,32831,45100,31731,0,38094,0,39421,0,35996,36249,0,38600,45100,0,36880,0,36007,37926,39363,40954,40854,44282,40753,47500,39812,39077,53695,31200,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,478528,7249272,1.60,0.00,0.00,655551,357118,12678396,331013,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,998780,1001949,0,5032,340,1,494000,4929000,6942000,0,173,4459000,Full,1200000000
1784668981.784518599,24289.99,45500,45900,46700,46700,46700,45900,45900,46700,46300,46500,46500,47700,47800,48000,48000,48400,48400,48000,48000,44200,45300,44200,44200,47500,44200,43800,42600,43400,43400,44600,52900,55200,53200,54000,47800,54800,54400,52100,53200,53200,52900,53600,52500,47700,45700,45100,44200,46100,43000,43400,43400,37000,0,0,37000,35778,45500,95000,0,34222,37000,31200,41585,95000,32726,0,32831,44800,31740,0,38133,0,39501,0,36041,36278,0,38665,45100,0,36871,0,36031,38024,39445,41223,40854,44282,41123,47900,39946,38575,53561,31200,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,470284,7241032,1.60,0.00,0.00,655551,357118,12678396,331013,,,,883200,883200,883200,883200,883200,883200,883200,883200,0,,,,,,0,,998780,1001949,0,5032,340,1,494000,4933000,6942000,0,277,4444000,Full,1200000000
1784668982.153635995,24290.36,45100,45900,46700,46700,46300,45900,45900,46300,45500,45700,45300,46900,47800,46900,46900,47300,47300,46900,46900,43800,44900,44200,44200,47100,44200,43800,42600,43400,43400,44200,53200,55200,54000,54400,47800,55600,54800,52100,53200,53200,52900,53600,52500,47700,45300,44400,44200,46500,43000,43000,43400,37000,0,0,37000,35809,45100,95000,0,34525,37000,31300,41642,95000,32649,0,32936,45100,31728,0,38147,0,39564,0,36025,36297,0,38720,45100,0,36880,0,36050,38068,39489,41190,41022,44484,40954,47500,39779,38809,53493,31300,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,470728,7241476,1.60,0.00,0.00,655551,357118,12678396,331013,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,998780,1001949,0,5032,340,1,494000,4933000,6942000,0,277,4444000,Full,1200000000
1784668982.442080891,24290.64,46700,47100,47500,47100,47100,46700,46700,47100,45900,46100,46100,47300,48200,46900,47300,48000,47300,47700,46900,44600,45300,44600,44200,47800,44200,43800,43000,43000,43400,44200,53200,54800,53600,54400,48600,55200,54800,52500,53200,53600,53200,53200,52500,47700,45300,45900,44600,46500,43000,43400,43400,37000,0,0,37000,35824,47500,95000,0,34525,37000,31300,41694,95000,32649,0,32936,46300,31723,0,38176,0,39593,0,36022,36315,0,38765,45900,0,36906,0,36041,38094,39528,41089,40988,44619,40921,48300,39779,38843,53493,31300,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,465352,7236100,1.49,0.00,0.00,655551,357118,12678396,331013,,,,1785600,1785600,1785600,1785600,1785600,1785600,883200,883200,0,,,,,,0,,1000130,1001931,0,5032,340,1,494000,4931000,6942000,0,277,4444000,Full,1200000000
1784668982.717906984,24290.92,45900,45900,47100,47100,46700,46300,46300,46700,46300,46100,45700,46900,47800,47300,47300,47700,47300,48000,47300,44900,46100,44200,44600,47800,44200,44200,43000,43400,43400,44600,53200,55200,54000,54400,48200,55200,54800,52100,52900,53600,52900,53600,52900,48000,45700,44800,44600,46900,43000,43400,43800,37000,0,0,37000,35832,45500,95000,0,34525,37000,31300,41783,95000,32649,0,32936,45500,31740,0,38198,0,39665,0,35953,36362,0,38844,45100,0,36859,0,36050,38127,39587,41190,40921,44551,40988,47900,40013,38910,53426,31300,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,472152,7242916,1.49,0.00,0.00,655551,357118,12678396,331013,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000130,1001931,0,5032,340,1,494000,4936000,6942000,0,277,4444000,Full,1200000000
1784668983.019346099,24291.22,45900,46300,47100,47500,46700,46700,46700,46700,46300,46500,46100,47700,47800,47700,47700,48400,48000,47700,47300,44200,45300,44600,44600,47800,44200,44200,42600,43400,43400,44200,53200,55600,53600,54400,48200,55200,55200,52100,53200,54000,52900,54000,52900,47700,45700,45500,44600,46500,43400,43400,43800,37000,0,0,37000,35850,46300,95000,0,34525,37000,31300,41813,95000,32649,0,32936,45500,31749,0,38218,0,39708,0,35990,36348,0,38868,45500,0,36865,0,36056,38165,39624,41123,40988,44451,41223,48300,39846,39043,53460,31300,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,473624,7244388,1.49,0.00,0.00,655551,357118,12678396,331013,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000130,1001931,0,5032,340,1,494000,4932000,6942000,0,277,4444000,Full,1200000000
1784668983.329074432,24291.53,45500,45900,47100,47100,46700,46300,45900,46300,45900,45700,45700,46900,47800,46900,47300,47700,46900,47300,46900,44200,44900,44600,44200,47500,44600,43800,43000,43400,43400,44600,53200,55200,54000,54400,48200,55200,54800,52500,53200,53600,53200,53600,52500,47700,45700,45100,44600,46500,43400,43400,43800,37000,0,0,37000,35880,45900,95000,0,34525,37000,31300,41853,95000,32649,0,32936,45100,31746,0,38247,0,39753,0,36013,36384,0,38915,45100,0,36905,0,36070,38189,39670,41257,41089,44686,41055,47500,39980,38977,53258,31300,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,468856,7239620,1.49,0.00,0.00,655551,357118,12678396,331013,,,,1228800,1228800,1228800,1228800,1228800,1228800,883200,883200,0,,,,,,0,,998839,1001949,0,5032,340,1,494000,4931000,6942000,0,277,4444000,Full,1200000000
1784668983.629196255,24291.83,45900,46700,47500,47100,46700,47100,47900,46700,46700,46900,47300,47700,48200,47700,47700,48400,47700,47700,47300,45700,46500,44200,44600,47800,44600,44200,43000,43400,43400,44200,54000,56300,54000,55600,48200,56700,54800,54000,54400,53600,53200,53600,52900,47700,45700,46300,44900,46500,43000,43400,43800,37000,0,0,37000,35891,47100,95000,0,34525,37000,31300,41892,95000,32649,0,32936,45900,31749,0,38303,0,39800,0,35984,36407,0,38946,46700,0,36894,0,36107,38230,39716,41257,41190,44888,41358,48300,39980,39277,53292,31300,3000,-273000,-273000,-273000,323703,779280,19464608,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323703,779280,19464608,336254,15475008,464096,7234860,1.49,0.00,0.00,655551,357118,12678396,331013,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,998839,1001949,0,5032,340,1,494000,4931000,6942000,0,277,4444000,Full,1200000000
1784668983.929250474,24292.13,45500,45900,46700,47100,46700,45900,45900,46700,46700,45700,45700,47300,47800,47300,46900,47300,47300,47300,46900,44200,44900,44600,44200,47800,44600,43800,42600,43800,43400,44600,53200,55200,54000,54400,48200,55200,54800,51700,52900,53200,53600,53600,52900,48000,45700,44800,44900,46500,43000,43400,43800,37000,0,0,37000,35904,45500,95000,0,34525,37000,31300,41935,95000,32649,0,32936,45100,31760,0,38303,0,39841,0,35984,36419,0,39012,44800,0,36874,0,36098,38264,39758,41190,41291,44652,41223,47900,39879,39612,53224,31300,3000,-273000,-273000,-273000,323706,779280,19464632,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323706,779280,19464632,336254,15475008,464816,7235592,1.49,0.00,0.00,655551,357118,12678408,331013,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,998839,1001949,0,5032,340,1,494000,4932000,6942000,0,277,4444000,Full,1200000000
1784668984.229740682,24292.43,45500,46300,47100,47100,46300,46300,46700,46300,45900,45700,45700,46900,48200,47300,47300,47700,47700,47300,46900,44200,44900,44200,44900,47800,44200,43800,42600,43400,43400,44200,53200,55200,53600,54400,48200,55200,55200,52500,53200,54000,53200,54000,52500,48000,45700,44800,44600,46500,43000,43400,43400,37000,0,0,37000,35939,45500,95000,0,34525,37000,31300,41993,95000,32649,0,32936,45900,31760,0,38338,0,39885,0,36038,36422,0,39048,46300,0,36900,0,36110,38318,39790,41425,41324,44686,41190,48300,39879,39411,53224,31300,3000,-273000,-273000,-273000,323706,779280,19464632,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323706,779280,19464632,336254,15475008,470748,7241516,1.49,0.00,0.00,655551,357118,12678408,331013,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,1000464,1001919,0,5032,340,1,494000,4928000,6942000,0,277,4444000,Full,1200000000
1784668984.515270838,24292.72,45900,46300,47100,47500,47100,46300,45900,46700,46700,46500,46500,48000,48200,48000,48000,48800,48000,48000,48000,44200,45300,44600,44600,47800,44600,44200,42600,43400,43400,44600,53200,55600,54400,54800,48200,55600,55200,52500,53200,54000,53600,54000,52900,48400,46100,44800,44600,46900,43400,43400,43800,37000,0,0,37000,35942,45100,95000,0,34525,37000,31300,42057,95000,32649,0,32936,45100,31752,0,38367,0,39944,0,36002,36463,0,39090,45500,0,36943,0,36133,38352,39834,41459,41324,44854,41156,47900,40148,39344,53191,31300,3000,-273000,-273000,-273000,323706,779280,19464632,336254,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323706,779280,19464632,336254,15475008,470992,7241760,1.58,0.00,0.00,655551,357118,12678408,331013,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000464,1001919,0,5032,340,1,494000,4933000,6942000,0,277,4444000,Full,1200000000
1784668985.040267088,24293.24,46300,46700,47900,47500,47100,46700,46700,47100,46700,46900,46500,48400,48600,48800,48400,49200,48400,48800,48400,44900,46100,44600,44900,48600,44600,44600,43000,43800,43800,44600,54000,55600,54000,54800,49000,55600,55600,52900,54000,54400,53600,54000,53600,48000,45700,45500,45300,46900,43800,43800,44200,37000,0,0,37000,35977,45900,95000,0,34525,37000,31300,42153,95000,32649,0,32936,46300,31768,0,38397,0,40029,0,36022,36481,0,39150,46300,0,36892,0,36139,38397,39900,41593,41291,45123,41425,48700,40013,39712,53157,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,467380,7238148,1.58,0.00,0.00,655551,357118,12678484,331013,,,,1113600,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,1000464,1001919,0,5032,340,1,494000,4933000,6942000,0,277,4444000,Full,1200000000
1784668985.341811463,24293.54,46300,46700,47500,47500,47100,46700,46700,47100,46300,46500,46100,47300,48200,47700,47700,48000,47700,47700,47300,44600,44900,44900,44900,47800,44600,44200,43000,43800,43800,44900,53600,55600,54000,54800,48600,56000,55200,52900,53600,54400,53200,54000,53200,48400,46100,45100,44600,46900,43400,43800,44200,37000,0,0,37000,35993,45900,95000,0,34525,37000,31300,42188,95000,32649,0,32936,45900,31755,0,38449,0,40029,0,36044,36491,0,39197,45500,0,36901,0,36173,38417,39932,41560,41459,45089,41324,48300,40282,39846,52989,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,472280,7243052,1.58,0.00,0.00,655551,357118,12678484,331013,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,998347,1001926,0,5032,340,1,494000,4932000,6942000,0,277,4444000,Full,1200000000
1784668985.655797192,24293.86,46700,47500,48300,47500,47900,47900,48700,47900,48300,47700,47700,49200,48600,49200,49600,49600,49600,49200,49600,44900,46100,44600,44900,48200,44600,44200,43000,43400,44200,44600,53600,55200,54000,54800,49000,55600,54800,52100,53200,54000,53600,54000,52900,48400,46100,45900,44900,46500,43800,43800,43800,37000,0,0,37000,36014,47900,95000,0,34525,37000,31300,42227,95000,32649,0,32936,47100,31764,0,38478,0,40094,0,35977,36540,0,39240,49000,0,36892,0,36167,38484,39982,41694,41358,44989,41526,49000,40350,39545,53056,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,468300,7239076,1.58,0.00,0.00,655551,357118,12678484,331013,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,998347,1001926,0,5032,340,1,494000,4933000,6942000,0,277,4444000,Full,1200000000
1784668985.950851410,24294.15,46300,46300,47900,47900,47100,46700,46700,47100,46300,46500,46500,47300,48200,47700,47700,48000,48000,47700,47300,44600,45300,44900,44900,48200,44600,44600,43000,44200,43800,44600,53600,55600,54400,54800,48600,56000,55200,52900,53600,54000,53600,54000,53200,48000,46100,45500,44900,46900,43800,43400,44200,37000,0,0,37000,36028,46300,95000,0,34525,37000,31300,42273,95000,32649,0,32936,46300,31757,0,38481,0,40121,0,35996,36531,0,39293,45900,0,36929,0,36181,38510,40034,41761,41459,45123,41425,48300,40215,39378,52788,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,469824,7240600,1.58,0.00,0.00,655551,357118,12678484,331013,,,,1113600,1113600,1113600,1324800,1324800,1324800,883200,883200,0,,,,,,0,,998347,1001926,0,5032,340,1,494000,4929000,6942000,0,277,4444000,Full,1200000000
1784668986.255587712,24294.46,46300,46700,47500,47500,47100,47100,47500,47100,46300,46100,46100,47700,48200,47300,47700,48000,47700,47700,46900,44200,45300,44900,44900,48200,44600,44200,43000,43400,43400,44600,53600,55600,54400,55200,48600,56000,55200,52500,54000,54000,54000,54400,53200,48400,46100,45100,44900,46900,43800,43800,43800,37000,0,0,37000,36046,46300,95000,0,34525,37000,31300,42318,95000,32649,0,32936,45900,31770,0,38510,0,40158,0,36016,36556,0,39326,46300,0,36914,0,36212,38530,40077,41728,41593,45392,41492,48300,40282,39712,52888,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,470420,7241196,1.66,0.00,0.00,655551,357118,12678484,331013,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,999240,1001933,0,5032,340,1,494000,4929000,6942000,0,277,4444000,Full,1200000000
1784668986.545198598,24294.75,45900,46700,47500,47900,47100,46700,46300,47500,46700,46900,46900,48400,48600,48400,48400,48800,48800,48400,48000,44900,45700,44900,44900,48200,44900,44200,43000,43800,43800,44900,53600,56000,54400,54800,48600,56000,55600,52500,53600,54000,53600,54400,53200,48000,46100,45100,44900,47300,43400,43800,44200,37000,0,0,37000,36059,45900,95000,0,34525,37000,31300,42343,95000,32649,0,32936,45500,31785,0,38545,0,40188,0,36059,36579,0,39362,45900,0,36911,0,36212,38545,40102,41761,41661,45224,41560,48300,40350,39812,52821,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,466904,7237680,1.66,0.00,0.00,655551,357118,12678484,331013,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,999240,1001933,0,5032,340,1,494000,4927000,6942000,0,277,4444000,Full,1200000000
1784668986.857825993,24295.06,45900,46700,47900,47500,47100,46700,47100,46700,46300,46100,46500,47700,48600,47700,47700,48400,47700,47700,47300,44600,45300,44900,44900,48200,44900,44600,43400,43800,44200,44600,53600,56000,54400,54800,48600,55600,55200,52500,53200,54000,53600,54400,53200,48000,46500,45500,44900,46900,43400,43400,43800,37000,0,0,37000,36068,46300,95000,0,34525,37000,31300,42400,95000,32649,0,32936,45500,31776,0,38568,0,40243,0,35990,36606,0,39426,45100,0,36929,0,36234,38591,40145,41795,41761,45224,41593,48300,40450,40013,52854,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,471604,7242384,1.66,0.00,0.00,655551,357118,12678484,331013,,,,787200,787200,787200,787200,787200,787200,883200,883200,0,,,,,,0,,999240,1001933,0,5032,340,1,494000,4932000,6942000,0,266,4446000,Full,1200000000
1784668987.268838493,24295.47,45900,46300,47500,47500,47100,46700,46300,46700,45900,46900,46900,48000,48200,48400,48400,48800,48800,48400,48000,44600,45700,44900,44900,47800,44600,44600,43400,43800,43800,44600,53600,56000,54400,55200,48200,55600,55600,52100,53200,54400,54000,54000,53200,48400,46100,45100,45300,46900,43800,43800,44200,37000,0,0,37000,36110,45900,95000,0,34860,37000,31300,42448,95000,32649,0,33059,45500,31785,0,38598,0,40323,0,36031,36615,0,39461,45500,0,36906,0,36269,38632,40198,41963,41761,45325,41425,48300,40282,40350,52788,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,466372,7237156,1.66,0.00,0.00,655551,357118,12678484,331013,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,999247,1001933,0,5032,340,1,494000,4927000,6942000,0,268,4446000,Full,1200000000
1784668987.576304326,24295.78,45900,46300,47100,47500,47100,46300,46300,46700,45900,46100,46100,47300,48200,47300,47700,47700,47700,47300,47300,44200,45300,44900,44900,47800,44600,44600,43400,43800,43800,44900,53600,55600,54400,54800,48600,56000,55600,52100,53200,54000,53600,54400,52900,48400,46500,45500,44900,46900,43800,43800,44200,37000,0,0,37000,36113,45900,95000,0,34860,37000,31300,42523,95000,32649,0,33059,45500,31776,0,38649,0,40323,0,35974,36604,0,39490,45500,0,36881,0,36246,38662,40253,41930,41795,45359,41661,48300,40450,39645,52619,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,467116,7237900,1.66,0.00,0.00,655551,357118,12678484,331013,,,,1785600,1785600,1785600,1785600,1785600,1785600,883200,883200,0,,,,,,0,,999247,1001933,0,5032,340,1,494000,4931000,6942000,0,268,4446000,Full,1200000000
1784668987.859348910,24296.06,45900,46700,47500,47500,47100,46700,46700,47100,46300,46900,47300,48400,48600,48800,48400,49200,48800,48400,48000,44900,46100,44900,44900,48200,44900,44900,43400,43800,43800,44600,53600,55600,54400,55200,48600,56000,55200,52500,53200,54000,53600,54400,53200,48800,46100,45500,45300,47300,43800,43800,44200,37000,0,0,37000,36127,46300,95000,0,34860,37000,31300,42533,95000,32649,0,33059,45500,31798,0,38653,0,40368,0,36031,36643,0,39517,45900,0,36889,0,36240,38713,40248,41627,41761,45359,41593,48700,40450,39779,52788,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,473572,7244356,1.66,0.00,0.00,655551,357118,12678484,331013,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,999247,1001933,0,5032,340,1,494000,4932000,6942000,0,268,4446000,Full,1200000000
1784668988.359303961,24296.56,46300,47500,48300,47500,47500,47500,47500,47100,46700,48000,47300,49600,48600,49200,49600,50000,50000,50000,51200,44900,46100,44900,45300,48600,44900,44600,43400,43800,43800,44900,53600,55600,54400,55200,49000,56300,55600,53200,54000,54400,54000,54400,53600,48800,46100,45900,45700,47300,43800,43800,44200,37000,0,0,37000,36154,47100,95000,0,34860,37000,31300,42586,95000,32649,0,33059,45900,31795,0,38662,0,40435,0,36022,36668,0,39582,46700,0,36892,0,36294,38748,40304,41963,41862,45291,41828,48700,40585,39980,52754,31300,3000,-273000,-273000,-273000,323717,779280,19464784,336255,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10390,14010,244760,2199,323717,779280,19464784,336255,15475008,482592,7253384,1.72,0.00,0.00,655551,357118,12678484,331013,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,1000035,1001913,0,5032,340,1,494000,4937000,6942000,0,268,4446000,Full,1200000000
