wall_clock_s,monotonic_s,cpullc-0-0_temp_mc,cpullc-0-1_temp_mc,cpu-0-2-1_temp_mc,cpu-0-3-0_temp_mc,cpu-0-3-1_temp_mc,cpu-0-4-0_temp_mc,cpu-0-4-1_temp_mc,cpu-0-5-0_temp_mc,cpu-0-5-1_temp_mc,cpullc-1-0_temp_mc,cpullc-1-1_temp_mc,qmx-1-0_temp_mc,qmx-0-0_temp_mc,qmx-1-1_temp_mc,qmx-1-2_temp_mc,qmx-1-3_temp_mc,qmx-1-4_temp_mc,cpu-1-0-0_temp_mc,cpu-1-0-1_temp_mc,cpu-1-1-0_temp_mc,cpu-1-1-1_temp_mc,nsphvx-0_temp_mc,nsphvx-1_temp_mc,qmx-0-1_temp_mc,nsphvx-2_temp_mc,nsphvx-3_temp_mc,nsphmx-0_temp_mc,nsphmx-1_temp_mc,nsphmx-2_temp_mc,nsphmx-3_temp_mc,gpuss-0_temp_mc,gpuss-1_temp_mc,gpuss-2_temp_mc,gpuss-3_temp_mc,qmx-0-2_temp_mc,gpuss-4_temp_mc,gpuss-5_temp_mc,gpuss-6_temp_mc,gpuss-7_temp_mc,gpuss-8_temp_mc,gpuss-9_temp_mc,gpuss-10_temp_mc,ddr_temp_mc,mdmss-0_temp_mc,mdmss-1_temp_mc,cpu-0-0-0_temp_mc,mdmss-2_temp_mc,mdmss-3_temp_mc,camera-0_temp_mc,camera-1_temp_mc,video_temp_mc,pmh0104_tz_temp_mc,socd_temp_mc,pmh0101-bcl-lvl0_temp_mc,pmr735d_tz_temp_mc,sys-therm-0_temp_mc,cpu-0-0-1_temp_mc,cpu-hw-trip-0_temp_mc,pmh0101-bcl-lvl1_temp_mc,shell_front_temp_mc,pm8010m_tz_temp_mc,wireless_temp_mc,sys-therm-2_temp_mc,cpu-hw-trip-1_temp_mc,shell_frame_temp_mc,pmh0101-bcl-lvl2_temp_mc,shell_back_temp_mc,cpu-0-1-0_temp_mc,sys-therm-3_temp_mc,vbat_temp_mc,sys-therm-4_temp_mc,pmih010x-ibat-lvl0_temp_mc,sys-therm-5_temp_mc,pmih010x-ibat-lvl1_temp_mc,sys-therm-6_temp_mc,sys-therm-7_temp_mc,pmih010x-bcl-lvl0_temp_mc,sys-therm-9_temp_mc,cpu-0-1-1_temp_mc,pmih010x-bcl-lvl1_temp_mc,sys-therm-12_temp_mc,pmih010x-bcl-lvl2_temp_mc,flash_temp_temp_mc,board_temp_temp_mc,svooc_mos_btb_usr_temp_mc,pmh0101_tz_temp_mc,pmh0110_d_tz_temp_mc,pmh0110_f_tz_temp_mc,pmh0110_g_tz_temp_mc,cpu-0-2-0_temp_mc,pmh0110_i_tz_temp_mc,pmih010x_tz_temp_mc,pmih010x_lite_tz_temp_mc,battery_temp_mc,usb_temp_mc,sdr0_pa_temp_mc,sdr0_temp_mc,mmw_ific0_temp_mc,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,sdb_w_completed,sdb_w_merged,sdb_sectors_w,sdb_ms_w,sdc_w_completed,sdc_w_merged,sdc_sectors_w,sdc_ms_w,sdd_w_completed,sdd_w_merged,sdd_sectors_w,sdd_ms_w,sde_w_completed,sde_w_merged,sde_sectors_w,sde_ms_w,sdf_w_completed,sdf_w_merged,sdf_sectors_w,sdf_ms_w,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,mem_total_kb,mem_free_kb,mem_avail_kb,psi_cpu_a10,psi_mem_a10,psi_io_a10,vmstat_pswpout,vmstat_pgmajfault,vmstat_pgpgout,vmstat_pswpin,probe_pid,probe_write_bytes,probe_read_bytes,cpu0_freq_hz,cpu1_freq_hz,cpu2_freq_hz,cpu3_freq_hz,cpu4_freq_hz,cpu5_freq_hz,cpu6_freq_hz,cpu7_freq_hz,cpu0_cool_state,cpu1_cool_state,cpu2_cool_state,cpu3_cool_state,cpu4_cool_state,cpu5_cool_state,cpu6_cool_state,cpu7_cool_state,gpu_busy_us,gpu_total_us,bat_current_ma,bat_voltage_mv,bat_phone_temp_dc,usb_online,usb_current_ua,usb_voltage_uv,bat_charge_uah,bat_power_now_uw,bat_current_now_ua,bat_voltage_now_uv,bat_status,gpu_clk_hz
1784669965.192997808,25273.39,47500,47800,49400,48700,48300,48300,48300,48700,49000,48000,47700,49200,49400,49600,49600,49600,49600,49600,50000,45700,46900,45300,45300,49400,45300,44900,43800,44200,44200,44900,54000,55600,54800,55200,49800,56000,55600,53600,54400,54800,54000,54400,53600,48400,46500,47100,45300,47300,44200,44200,44900,37000,0,0,37000,36513,47500,95000,0,35287,37000,33900,42313,95000,33384,0,33921,47500,34108,0,38788,0,40334,0,36026,37016,0,39498,47100,0,36894,0,36958,38460,40302,41526,41694,45156,41963,49800,40888,39645,52720,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,570568,7196740,1.09,0.00,0.00,657270,359942,13114912,333667,,,,1113600,1113600,1113600,1113600,1113600,1113600,2438400,2438400,0,,,,,,0,,1000276,1001928,277,4935,350,1,494000,4929000,6874000,0,262,4437000,Full,1200000000
1784669965.490020516,25273.69,47500,47800,48700,48300,47900,48300,48700,48300,47900,48000,47700,49600,49000,49200,49600,50000,49600,49600,49200,45700,46500,45300,45300,49000,45300,44900,43800,44600,44200,45300,54400,56300,54800,55600,49400,56300,56000,53600,54400,55200,54000,54800,54000,48800,46500,47100,45300,47300,44200,44200,44900,37000,0,0,37000,36537,48300,95000,0,35287,37000,33900,42397,95000,33384,0,33921,47500,34142,0,38831,0,40389,0,36017,37039,0,39537,49000,0,36875,0,36970,38486,40349,41526,41526,45156,41997,49800,40685,39846,52854,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,566568,7192740,1.09,0.00,0.00,657270,359942,13114912,333667,,,,1900800,1900800,1900800,1900800,1900800,1900800,883200,883200,0,,,,,,0,,998498,1001930,277,4935,350,1,494000,4929000,6874000,0,262,4437000,Full,1200000000
1784669965.767155516,25273.97,46700,47100,48300,48300,47500,47500,47100,47900,47900,47700,47700,49200,49000,49200,49200,49600,49600,49200,48800,45700,46500,45300,45700,48600,45300,44600,43800,44600,44600,44900,54400,56000,54800,55600,49000,56000,56000,53600,54400,54800,54000,54800,53600,48800,46900,46300,45300,47300,44200,44600,44600,37000,0,0,37000,36553,47100,95000,0,35287,37000,33900,42457,95000,33384,0,33921,46300,34117,0,38885,0,40426,0,36046,37074,0,39585,46300,0,36960,0,36984,38541,40401,41627,41795,45257,42097,49000,40719,40081,52653,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,563420,7189592,1.09,0.00,0.00,657270,359942,13114912,333667,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,998498,1001930,277,4935,350,1,494000,4929000,6874000,0,262,4437000,Full,1200000000
1784669966.072968536,25274.27,46700,47100,48300,48300,47900,47500,47500,47900,46700,48000,47700,48800,49000,49600,49200,49600,49600,49200,48800,46100,46900,45300,45300,48600,45300,45300,43800,44200,44600,45700,54400,56300,54800,55600,49400,56700,56000,53600,54400,55200,54400,54800,53600,48800,46900,46300,45700,47700,44200,44600,44600,37000,0,0,37000,36583,47100,95000,0,35287,37000,33900,42523,95000,33384,0,33921,46300,34136,0,38917,0,40486,0,36046,37117,0,39642,46300,0,36912,0,37007,38579,40456,41627,41896,45359,41896,49000,40921,39946,52619,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,563876,7190052,1.09,0.00,0.00,657270,359942,13114912,333667,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,998498,1001930,277,4935,350,1,494000,4932000,6874000,0,262,4437000,Full,1200000000
1784669966.378568015,25274.58,47100,47500,48300,48300,47900,47500,47100,47900,47100,46900,46900,48000,49000,48000,48400,48400,48400,48400,48000,45300,46100,45700,45700,49000,45300,45300,44200,44200,44600,45300,54400,56000,54800,55200,49400,56300,56000,53600,54000,54800,54000,54800,53600,49200,46900,46300,45700,47300,44200,44600,44900,37000,0,0,37000,36604,46300,95000,0,35287,37000,33900,42579,95000,33384,0,33921,46700,34126,0,38968,0,40561,0,35966,37103,0,39694,46700,0,36911,0,37020,38648,40516,41997,41828,45560,41997,49000,40854,39980,52585,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,564504,7190680,1.08,0.00,0.00,657270,359942,13114912,333667,,,,883200,883200,883200,883200,883200,883200,883200,883200,0,,,,,,0,,1000678,1001924,277,4935,350,1,494000,4929000,6874000,0,262,4437000,Full,1200000000
1784669966.687496140,25274.89,47100,47500,48300,48700,48300,47500,47900,48300,47900,47700,47300,48800,49400,49200,48800,49600,49200,48800,48800,45700,46500,45700,45700,49000,45300,44900,44200,44200,44600,45300,54800,56300,54800,56000,49800,57100,56000,53600,54800,55200,54000,54800,54000,48800,46500,46700,45700,47300,44200,44600,44600,37000,0,0,37000,36630,47900,95000,0,35287,37000,33900,42652,95000,33384,0,33921,47500,34126,0,39028,0,40640,0,36007,37155,0,39739,47100,0,36924,0,37033,38677,40580,41828,42064,45359,41963,49400,40888,40181,52451,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,576156,7202336,1.08,0.00,0.00,657270,359942,13114912,333667,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,1000678,1001924,277,4935,350,1,494000,4927000,6874000,0,262,4437000,Full,1200000000
1784669966.980399317,25275.18,46700,47500,48300,48300,48300,47500,47500,48300,47900,46900,46900,48000,49000,48400,48400,48800,48400,48400,48000,45300,46500,45300,45300,49000,45300,45300,44200,44600,44600,45300,54400,56300,55200,55600,49400,56300,56000,53600,54400,54800,54000,54400,53600,49200,46900,46300,46100,48000,44200,44200,44600,37000,0,0,37000,36658,47100,95000,0,35672,37000,33900,42695,95000,33384,0,34070,46700,34126,0,39061,0,40628,0,36046,37164,0,39801,46700,0,36972,0,37036,38715,40623,41627,42030,45291,42131,49000,40888,40585,52552,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,572880,7199060,1.08,0.00,0.00,657270,359942,13114912,333667,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,1000678,1001924,277,4935,350,1,494000,4927000,6874000,0,262,4437000,Full,1200000000
1784669967.256751505,25275.46,46700,47100,48300,48300,47900,47900,47500,47500,47100,48000,48000,49600,49000,49600,50000,50400,50400,50400,51200,45300,46100,45300,45700,49000,45300,45300,44200,44600,44900,45300,54800,57100,55200,56300,49400,57100,56000,54400,55200,55200,54000,55200,54000,48800,46900,46300,45700,47300,44200,44200,44600,37000,0,0,37000,36667,47100,95000,0,35672,37000,33900,42746,95000,33384,0,34070,46300,34117,0,39074,0,40681,0,36026,37190,0,39847,46300,0,36933,0,37074,38759,40664,41896,42097,45694,42064,49400,41055,40350,52283,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,572192,7198376,1.08,0.00,0.00,657270,359942,13114912,333667,,,,1113600,1113600,1113600,1113600,1324800,1324800,883200,883200,0,,,,,,0,,1000678,1001924,277,4935,350,1,494000,4924000,6874000,0,262,4437000,Full,1200000000
1784669967.559557078,25275.76,46700,47100,48300,48300,47900,47500,47100,48300,47500,46900,46900,47700,49400,48000,48000,48800,48800,48400,47700,45300,46100,45700,45700,48600,45300,45300,44200,44600,44200,45300,54800,56300,54800,56000,49400,56300,56000,53600,54400,55200,54400,54800,53600,49200,46900,45900,45700,47700,44200,44600,44900,37000,0,0,37000,36701,46700,95000,0,35672,37000,33900,42809,95000,33384,0,34070,46700,34126,0,39098,0,40727,0,35981,37225,0,39886,46700,0,36905,0,37074,38782,40702,41997,42266,45863,42165,49000,41089,40316,52418,33900,3200,-273000,-273000,-273000,332937,779455,20323880,340960,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332937,779455,20323880,340960,15475008,568916,7195100,1.08,0.00,0.00,657270,359942,13114912,333667,,,,883200,883200,883200,883200,883200,883200,883200,883200,0,,,,,,0,,998574,1001946,277,4935,350,1,494000,4931000,6874000,0,262,4437000,Full,1200000000
1784669967.867013796,25276.07,47800,48200,48700,48700,48300,48700,49400,49000,49400,46900,46900,48000,49400,48000,48400,48800,48400,48400,48000,45700,46100,45300,45300,49000,45300,45300,44200,44600,44600,45700,54400,56700,55200,55600,49800,56700,56000,53200,54400,55200,54000,55200,54000,48800,46500,47500,45700,47700,44200,44200,44600,37000,0,0,37000,36721,47900,95000,0,35672,37000,33900,42852,95000,33384,0,34070,47500,34108,0,39140,0,40811,0,36020,37228,0,39940,48300,0,36933,0,37091,38821,40746,42097,42266,45829,42198,49400,40921,40013,52216,33900,3200,-273000,-273000,-273000,332942,779455,20323976,340961,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332942,779455,20323976,340961,15475008,572988,7199172,1.08,0.00,0.00,657270,359942,13114960,333667,,,,1785600,1785600,1785600,1785600,1785600,1785600,883200,883200,0,,,,,,0,,998574,1001946,277,4935,350,1,494000,4936000,6874000,0,262,4437000,Full,1200000000
1784669968.358940619,25276.56,47100,47500,48700,48300,47900,47500,47500,47900,47100,47700,48000,48800,49400,49200,49200,49600,49200,48800,48400,45700,47300,46100,45700,49000,45700,45300,43800,44900,44600,45700,54400,57100,55200,55600,49800,57100,56300,54000,54800,55200,54800,55200,54000,49200,46900,46700,46100,47700,44600,44900,44900,37000,0,0,37000,36747,47500,95000,0,35672,37000,33900,42962,95000,33384,0,34070,46700,34156,0,39208,0,40847,0,35972,37276,0,40019,46700,0,36940,0,37106,38903,40828,42030,42198,45694,42467,49400,41022,40450,52182,33900,3200,-273000,-273000,-273000,332942,779455,20323976,340961,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332942,779455,20323976,340961,15475008,574608,7200796,1.06,0.00,0.00,657270,359942,13114960,333667,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,999302,1001921,277,4935,350,1,494000,4933000,6874000,0,262,4437000,Full,1200000000
1784669968.667117754,25276.87,47100,47800,48700,48700,48300,47900,47900,47900,47500,48000,48000,49600,49400,49200,49600,50400,49600,49600,49200,45700,46900,45700,45700,49800,45700,45700,44200,44900,44900,45700,55600,57500,55600,56300,50200,57100,56300,54000,55200,55600,54800,55200,54400,49200,46900,46700,46100,47700,44600,44900,44900,37000,0,0,37000,36781,47500,95000,0,35672,37000,33900,42980,95000,33384,0,34070,46700,34132,0,39238,0,40934,0,36007,37283,0,40077,46700,0,36940,0,37123,38977,40872,42467,42333,45829,42333,49400,41257,40551,52182,33900,3200,-273000,-273000,-273000,332942,779455,20323976,340961,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332942,779455,20323976,340961,15475008,576448,7202636,1.06,0.00,0.00,657270,359942,13114960,333667,,,,1228800,1228800,1228800,1228800,1228800,1228800,883200,883200,0,,,,,,0,,999302,1001921,277,4935,350,1,494000,4929000,6874000,0,262,4437000,Full,1200000000
1784669968.966681817,25277.17,47800,48200,49000,49000,49000,48300,49000,48700,48700,47300,47300,48400,49400,48400,48800,48800,48800,48800,48000,46100,46900,46100,46100,49400,45700,45300,44200,44900,44900,45700,54800,56700,55600,56000,50200,56700,56300,53600,54800,55200,54800,55200,54400,49200,47300,47100,45700,48000,44600,44900,44900,37000,0,0,37000,36797,48300,95000,0,35672,37000,33900,43073,95000,33384,0,34070,47500,34104,0,39238,0,40940,0,36014,37331,0,40124,47500,0,36923,0,37152,39004,40902,42299,42400,45863,42232,49800,41223,40685,52081,33900,3200,-273000,-273000,-273000,332942,779455,20323976,340961,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332942,779455,20323976,340961,15475008,575476,7201668,1.06,0.00,0.00,657270,359942,13114960,333667,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,999302,1001921,277,4935,350,1,494000,4929000,6874000,0,301,4433000,Full,1200000000
1784669969.283185150,25277.48,48600,49000,49800,49400,49400,49400,50200,49400,48700,49600,49200,51200,50500,51200,51200,51500,51500,51500,52700,46500,47700,46100,46100,50200,45700,45300,44200,44900,45300,45700,55600,57500,55600,56300,50900,57500,56300,54400,56000,55200,55200,55200,54400,49200,47300,47500,46100,47700,44900,44900,45300,37000,0,0,37000,36821,48300,95000,0,35672,37000,33900,43105,95000,33384,0,34070,48300,34136,0,39307,0,40999,0,36017,37354,0,40161,47900,0,36958,0,37175,39028,40948,42501,42467,46132,42669,51000,41425,40350,52182,33900,3200,-273000,-273000,-273000,332942,779455,20323976,340961,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332942,779455,20323976,340961,15475008,569076,7195268,1.06,0.00,0.00,657270,359942,13114960,333667,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,999302,1001921,277,4935,350,1,494000,4932000,6874000,0,298,4433000,Full,1200000000
1784669969.587830306,25277.79,47800,48200,49000,48700,48700,48700,49000,48300,47900,47700,47700,48800,49800,48800,49200,49600,48800,49200,48800,45700,46500,46100,46100,49800,46100,45300,44600,44900,44900,45700,55200,57100,55600,56300,50200,57100,56700,54000,55200,55200,55200,55200,54400,49200,47300,47100,46100,48000,44600,44600,45300,37000,0,0,37000,36841,48700,95000,0,35672,37000,33900,43151,95000,33384,0,34070,46700,34117,0,39331,0,41058,0,36026,37369,0,40238,47100,0,36923,0,37187,39028,41011,42366,42501,45795,42568,49800,41190,40619,51913,33900,3200,-273000,-273000,-273000,332942,779455,20323976,340961,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332942,779455,20323976,340961,15475008,571040,7197232,1.06,0.00,0.00,657270,359942,13114960,333667,,,,1900800,1900800,1900800,1900800,1900800,1900800,883200,883200,0,,,,,,0,,999138,1001929,277,4935,350,1,494000,4927000,6874000,0,298,4433000,Full,1200000000
1784669969.864664733,25278.07,47500,47500,48700,48700,48700,48300,47500,48700,48300,48400,48000,49200,49400,49200,49200,50000,49200,49600,48800,46500,47300,46100,46100,49400,45700,45700,44600,44900,44900,46100,56000,57900,55600,57100,49800,58300,56300,54800,55600,55600,54800,55600,54400,49600,47300,46300,46100,47700,44600,45300,44900,37000,0,0,37000,36865,46700,95000,0,35672,37000,33900,43213,95000,33384,0,34070,47100,34139,0,39387,0,41082,0,35978,37382,0,40259,47500,0,36952,0,37190,39110,41054,42434,42467,46132,42535,49400,41324,40518,52048,33900,3200,-273000,-273000,-273000,332942,779455,20323976,340961,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,332942,779455,20323976,340961,15475008,569752,7195944,1.06,0.00,0.00,657270,359942,13114960,333667,,,,1785600,1785600,1785600,1785600,1785600,1785600,883200,883200,0,,,,,,0,,999138,1001929,277,4935,350,1,494000,4928000,6874000,0,298,4433000,Full,1200000000
1784669970.147620462,25278.35,49000,49400,50600,50200,49400,49800,50200,49800,49800,50400,50000,51900,50900,51900,51900,52700,51900,51500,51200,48400,49600,46100,46100,50500,46100,45700,44600,45300,45300,45700,56300,58700,56300,57100,50500,58300,57500,55200,56300,56000,55600,56000,55200,50000,47300,47900,46100,48400,45300,45300,46100,37000,0,0,37000,36878,49000,95000,0,35672,37000,33900,43317,95000,33384,0,34070,48700,34117,0,39382,0,41158,0,36029,37408,0,40312,48700,0,36973,0,37199,39137,41096,42434,42669,46232,43005,51000,41492,40450,52048,33900,3200,-273000,-273000,-273000,333197,779455,20327696,340997,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333197,779455,20327696,340997,15475008,557576,7184236,1.06,0.00,0.00,657270,359943,13116820,333668,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,999138,1001929,277,4935,350,1,494000,4928000,6874000,0,298,4433000,Full,1200000000
1784669970.423798639,25278.63,49000,49000,50200,49400,49400,49400,49000,49800,49000,49600,49200,50800,50500,50800,50800,51500,50800,50800,50400,47700,48800,46500,46500,50500,46100,45300,44600,45300,45300,46500,55600,57500,56300,57100,50900,57900,57500,54800,56000,56300,55600,56000,55200,50000,47700,47900,46100,48400,45300,45300,46100,37000,0,0,37000,36917,49000,95000,0,35672,37000,33900,43426,95000,33384,0,34070,47900,34111,0,39423,0,41204,0,35975,37429,0,40343,48700,0,36996,0,37233,39178,41140,42467,42669,46367,43039,51000,41459,40450,51947,33900,3200,-273000,-273000,-273000,333202,779455,20327728,340999,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333202,779455,20327728,340999,15475008,559752,7186404,1.41,0.00,0.00,657270,359946,13116836,333671,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,1000776,1001925,277,4935,350,1,494000,4931000,6874000,0,298,4433000,Full,1200000000
1784669970.723553743,25278.92,49000,49400,51000,50600,49800,49800,49800,50200,49400,50400,50800,50800,51300,51200,51200,51500,51200,50800,50000,49200,50400,46500,46500,50500,46500,45700,44900,45300,45300,46500,56000,58300,56700,57100,50900,58300,57500,54400,55600,56300,56000,56700,56000,50000,47700,48300,46500,48400,45300,45300,45700,37000,0,0,37000,36944,49000,95000,0,35672,37000,33900,43593,95000,33384,0,34070,48300,34114,0,39548,0,41251,0,36014,37468,0,40392,48300,0,36938,0,37257,39241,41194,42635,42804,46602,43207,51400,41761,40921,51779,33900,3200,-273000,-273000,-273000,333205,779455,20327776,341000,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333205,779455,20327776,341000,15475008,555544,7182128,1.41,0.00,0.00,657270,359946,13116860,333671,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,1000776,1001925,277,4935,350,1,494000,4935000,6874000,0,298,4433000,Full,1200000000
1784669971.034533951,25279.24,48600,49400,50200,50200,49800,49400,49800,49800,50200,48400,48400,49200,50900,49600,49600,50400,49600,49600,49200,46900,47700,46500,46500,50200,46500,45700,44600,45300,45300,46500,56000,58300,56300,57100,50900,57900,57500,54800,56000,56300,56000,56300,55200,50400,47700,47900,46500,48400,45300,45300,45700,37000,0,0,37000,36972,48700,95000,0,35672,37000,33900,43651,95000,33384,0,34070,48700,34129,0,39598,0,41279,0,35998,37500,0,40440,48300,0,36935,0,37276,39260,41237,42602,42669,46535,43073,50600,41661,41358,51947,33900,3200,-273000,-273000,-273000,333205,779455,20327776,341000,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333205,779455,20327776,341000,15475008,552772,7179332,1.41,0.00,0.00,657270,359947,13116860,333672,,,,787200,787200,787200,787200,787200,787200,2438400,2438400,0,,,,,,0,,1000776,1001925,277,4935,350,1,494000,4929000,6874000,0,298,4433000,Full,1200000000
1784669971.551115201,25279.75,48600,49000,50200,49800,49400,49000,49000,49800,49400,49600,49200,51200,50500,51200,51200,51500,51200,50800,50800,47300,48400,46900,46500,50500,46500,46100,44900,45700,45700,46500,56300,58700,56700,57100,50900,58700,57900,55200,56300,56700,55600,56700,55600,50400,48000,47500,46900,48800,45700,45300,46100,37000,0,0,37000,37010,48300,95000,0,35672,37000,33900,43736,95000,33384,0,34070,48300,34117,0,39649,0,41403,0,36046,37538,0,40521,48300,0,36951,0,37296,39313,41341,42635,42971,46905,43207,50600,41761,40921,51880,33900,3200,-273000,-273000,-273000,333205,779455,20327776,341000,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333205,779455,20327776,341000,15475008,549840,7176364,1.41,0.00,0.00,657270,359947,13116860,333672,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,998541,1001933,277,4935,350,1,494000,4931000,6874000,0,298,4433000,Full,1200000000
1784669971.852181138,25280.05,49000,49400,50200,50200,49400,49800,49800,49800,49000,48000,48400,49200,50500,49600,50000,50400,49600,49600,48800,46500,47700,46500,46500,50500,46500,46100,44900,45300,45700,46500,56000,57900,56300,56700,50900,57900,57500,54800,55600,56300,56000,56300,55600,50000,47700,47900,46500,48800,45300,45300,46100,37000,0,0,37000,37024,49000,95000,0,35672,37000,33900,43736,95000,33384,0,34070,48700,34104,0,39686,0,41434,0,36004,37566,0,40564,48300,0,36976,0,37305,39346,41385,42938,42870,46804,43409,51000,41661,41123,51611,33900,3200,-273000,-273000,-273000,333205,779455,20327776,341000,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333205,779455,20327776,341000,15475008,555012,7181532,1.41,0.00,0.00,657270,359947,13116860,333672,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,998541,1001933,277,4935,350,1,494000,4928000,6874000,0,298,4433000,Full,1200000000
1784669972.154130097,25280.36,49000,49400,50200,49800,49400,49800,50600,50200,49800,48800,49200,50400,50500,50400,50400,50800,50000,49600,49600,47700,48800,46900,46500,50500,46500,45700,44900,45300,45700,46500,56000,57900,56300,57100,50900,57900,57900,54800,56000,56300,56000,56300,55200,50400,48000,48300,46900,48800,45300,45300,46100,37000,0,0,37000,37045,49000,95000,0,36161,37000,33900,43751,95000,33614,0,34355,48700,34153,0,39705,0,41517,0,35986,37608,0,40612,49800,0,36961,0,37348,39379,41441,43005,43139,46871,43005,50600,41896,41291,51645,33900,3200,-273000,-273000,-273000,333205,779455,20327776,341000,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333205,779455,20327776,341000,15475008,550516,7177024,1.41,0.00,0.00,657270,359947,13116860,333672,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,998541,1001933,277,4935,350,1,494000,4931000,6874000,0,298,4433000,Full,1200000000
1784669972.425371294,25280.63,47800,48600,49400,49400,49000,48700,49000,48700,47900,48800,48800,50000,50500,50000,50000,50400,49600,49600,49600,46900,47700,46900,46500,49800,46500,46100,44900,45300,45700,46500,56000,57900,56300,57100,50500,57900,57500,54800,56000,56300,55600,56300,55200,50000,48000,47500,46500,48800,45300,45300,45700,37000,0,0,37000,37062,48700,95000,0,36161,37000,33900,43789,95000,33614,0,34355,47500,34120,0,39719,0,41538,0,36017,37620,0,40649,47500,0,36957,0,37351,39433,41483,42870,42971,46837,43308,50200,41862,40921,51577,33900,3200,-273000,-273000,-273000,333205,779455,20327776,341000,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,333205,779455,20327776,341000,15475008,547260,7173760,1.52,0.00,0.00,657270,359947,13116860,333672,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,1000550,1001942,277,4935,350,1,494000,4932000,6874000,0,298,4433000,Full,1200000000
