wall_clock_s,monotonic_s,cpullc-0-0_temp_mc,cpullc-0-1_temp_mc,cpu-0-2-1_temp_mc,cpu-0-3-0_temp_mc,cpu-0-3-1_temp_mc,cpu-0-4-0_temp_mc,cpu-0-4-1_temp_mc,cpu-0-5-0_temp_mc,cpu-0-5-1_temp_mc,cpullc-1-0_temp_mc,cpullc-1-1_temp_mc,qmx-1-0_temp_mc,qmx-0-0_temp_mc,qmx-1-1_temp_mc,qmx-1-2_temp_mc,qmx-1-3_temp_mc,qmx-1-4_temp_mc,cpu-1-0-0_temp_mc,cpu-1-0-1_temp_mc,cpu-1-1-0_temp_mc,cpu-1-1-1_temp_mc,nsphvx-0_temp_mc,nsphvx-1_temp_mc,qmx-0-1_temp_mc,nsphvx-2_temp_mc,nsphvx-3_temp_mc,nsphmx-0_temp_mc,nsphmx-1_temp_mc,nsphmx-2_temp_mc,nsphmx-3_temp_mc,gpuss-0_temp_mc,gpuss-1_temp_mc,gpuss-2_temp_mc,gpuss-3_temp_mc,qmx-0-2_temp_mc,gpuss-4_temp_mc,gpuss-5_temp_mc,gpuss-6_temp_mc,gpuss-7_temp_mc,gpuss-8_temp_mc,gpuss-9_temp_mc,gpuss-10_temp_mc,ddr_temp_mc,mdmss-0_temp_mc,mdmss-1_temp_mc,cpu-0-0-0_temp_mc,mdmss-2_temp_mc,mdmss-3_temp_mc,camera-0_temp_mc,camera-1_temp_mc,video_temp_mc,pmh0104_tz_temp_mc,socd_temp_mc,pmh0101-bcl-lvl0_temp_mc,pmr735d_tz_temp_mc,sys-therm-0_temp_mc,cpu-0-0-1_temp_mc,cpu-hw-trip-0_temp_mc,pmh0101-bcl-lvl1_temp_mc,shell_front_temp_mc,pm8010m_tz_temp_mc,wireless_temp_mc,sys-therm-2_temp_mc,cpu-hw-trip-1_temp_mc,shell_frame_temp_mc,pmh0101-bcl-lvl2_temp_mc,shell_back_temp_mc,cpu-0-1-0_temp_mc,sys-therm-3_temp_mc,vbat_temp_mc,sys-therm-4_temp_mc,pmih010x-ibat-lvl0_temp_mc,sys-therm-5_temp_mc,pmih010x-ibat-lvl1_temp_mc,sys-therm-6_temp_mc,sys-therm-7_temp_mc,pmih010x-bcl-lvl0_temp_mc,sys-therm-9_temp_mc,cpu-0-1-1_temp_mc,pmih010x-bcl-lvl1_temp_mc,sys-therm-12_temp_mc,pmih010x-bcl-lvl2_temp_mc,flash_temp_temp_mc,board_temp_temp_mc,svooc_mos_btb_usr_temp_mc,pmh0101_tz_temp_mc,pmh0110_d_tz_temp_mc,pmh0110_f_tz_temp_mc,pmh0110_g_tz_temp_mc,cpu-0-2-0_temp_mc,pmh0110_i_tz_temp_mc,pmih010x_tz_temp_mc,pmih010x_lite_tz_temp_mc,battery_temp_mc,usb_temp_mc,sdr0_pa_temp_mc,sdr0_temp_mc,mmw_ific0_temp_mc,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,sdb_w_completed,sdb_w_merged,sdb_sectors_w,sdb_ms_w,sdc_w_completed,sdc_w_merged,sdc_sectors_w,sdc_ms_w,sdd_w_completed,sdd_w_merged,sdd_sectors_w,sdd_ms_w,sde_w_completed,sde_w_merged,sde_sectors_w,sde_ms_w,sdf_w_completed,sdf_w_merged,sdf_sectors_w,sdf_ms_w,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,mem_total_kb,mem_free_kb,mem_avail_kb,psi_cpu_a10,psi_mem_a10,psi_io_a10,vmstat_pswpout,vmstat_pgmajfault,vmstat_pgpgout,vmstat_pswpin,probe_pid,probe_write_bytes,probe_read_bytes,cpu0_freq_hz,cpu1_freq_hz,cpu2_freq_hz,cpu3_freq_hz,cpu4_freq_hz,cpu5_freq_hz,cpu6_freq_hz,cpu7_freq_hz,cpu0_cool_state,cpu1_cool_state,cpu2_cool_state,cpu3_cool_state,cpu4_cool_state,cpu5_cool_state,cpu6_cool_state,cpu7_cool_state,gpu_busy_us,gpu_total_us,bat_current_ma,bat_voltage_mv,bat_phone_temp_dc,usb_online,usb_current_ua,usb_voltage_uv,bat_charge_uah,bat_power_now_uw,bat_current_now_ua,bat_voltage_now_uv,bat_status,gpu_clk_hz
1784646000.721428564,1308.92,45900,45900,47100,47100,47100,45900,45500,46300,45500,45700,45700,46900,48200,47300,47300,47700,47700,47300,46900,43800,44900,44900,44600,47800,44600,44600,43400,43400,43800,44200,54400,56000,54400,55600,48200,56300,55600,52900,53600,54400,54000,54400,53200,48000,46100,45100,44900,46900,43400,43400,43400,37000,0,0,37000,35291,45500,95000,0,34530,37000,32400,42397,95000,32167,0,32954,45100,32547,0,37887,0,40036,0,36035,35795,0,39279,45100,0,36892,0,35292,38195,39895,41694,41761,45425,40753,48300,39946,39779,52720,32400,3100,-273000,-273000,-273000,93610,872,2682896,100317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93610,872,2682896,100317,15475008,876288,8808924,8.67,0.00,0.00,425422,124767,3098952,106704,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,987142,1001990,0,4933,340,1,494000,4932000,7010000,0,276,4454000,Notcharging,1200000000
1784646001.876861063,1310.08,45500,45900,47100,47100,47100,45900,45900,46700,45900,46100,46100,47300,48200,47300,47700,48000,47700,47700,46900,44200,44900,44900,44900,47800,44900,44200,43400,43800,43800,44600,54400,56300,54800,55600,48200,56000,56000,53200,54400,54800,54000,54400,53600,48400,46500,44800,45300,46900,43400,43400,43800,37000,0,0,37000,35361,45500,95000,0,34530,37000,32400,42533,95000,32167,0,32954,45500,32544,0,37995,0,40155,0,35993,35853,0,39414,45100,0,36865,0,35363,38326,40045,41896,41828,45762,41190,47500,40047,39679,52754,32400,3100,-273000,-273000,-273000,93612,872,2682912,100318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93612,872,2682912,100318,15475008,876584,8809220,8.67,0.00,0.00,425422,124769,3098960,106706,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,987142,1001990,0,4933,340,1,494000,4932000,7010000,0,276,4454000,Notcharging,1200000000
1784646002.310859761,1310.51,45500,46300,47500,47500,46700,46300,45900,46700,46300,46100,46100,46900,48600,47300,47300,47700,47700,47700,47300,44600,44900,44900,44900,47800,44600,44600,43400,43800,43800,44900,54800,56700,54800,56000,48600,56700,56300,53200,54400,54800,54000,54400,54000,48400,46500,45100,45300,46900,43400,43800,43800,37000,0,0,37000,35395,45900,95000,0,34810,37000,32400,42627,95000,32215,0,33210,45500,32541,0,38021,0,40202,0,36076,35888,0,39456,45900,0,36909,0,35404,38365,40092,41795,41963,45627,41156,48700,40047,40047,52687,32400,3100,-273000,-273000,-273000,93617,872,2682952,100318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93617,872,2682952,100318,15475008,874668,8807304,8.67,0.00,0.00,425422,124802,3098980,106739,,,,883200,883200,883200,883200,883200,883200,883200,883200,0,,,,,,0,,989677,1002039,0,4933,340,1,494000,4931000,7010000,0,290,4452000,Notcharging,1200000000
1784646002.743379084,1310.95,45900,46300,47500,47500,46700,46300,45900,46700,45500,46100,46100,47300,48200,47700,47700,48000,47700,47700,47300,44200,44900,45300,44900,47800,44900,44600,43400,43800,44200,44600,54800,56700,54800,56000,48600,56700,56000,53200,54400,54800,54000,54800,53600,48400,46500,44800,45300,47300,43800,43800,43800,37000,0,0,37000,35411,45500,95000,0,34810,37000,32400,42684,95000,32215,0,33210,45500,32534,0,38048,0,40253,0,36064,35919,0,39501,45100,0,36891,0,35428,38400,40126,41862,41997,45795,41055,48300,40148,39779,52687,32400,3100,-273000,-273000,-273000,93619,872,2682976,100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93619,872,2682976,100319,15475008,874764,8807304,8.73,0.00,0.00,425422,124803,3098992,106740,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,989677,1002039,0,4933,340,1,494000,4931000,7010000,0,290,4452000,Notcharging,1200000000
1784646003.177689240,1311.38,45900,46300,47100,47500,46700,46300,46300,46700,46300,46100,46100,47300,48600,47700,47700,48000,47700,48000,47300,44600,44900,44900,44900,47800,44900,44600,43400,43800,43800,44900,54400,56300,54800,56000,48600,56300,56000,53200,54000,54800,54400,54800,53600,48400,46500,45100,45300,47300,43400,43400,43400,37000,0,0,37000,35431,45500,95000,0,34810,37000,32400,42680,95000,32215,0,33210,45500,32552,0,38107,0,40304,0,36047,35964,0,39539,45500,0,36917,0,35437,38432,40164,41896,41963,45795,41257,47900,40215,40249,52821,32400,3100,-273000,-273000,-273000,93619,872,2682976,100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93619,872,2682976,100319,15475008,873204,8805744,8.73,0.00,0.00,425422,124803,3098992,106740,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,995763,1001952,0,4933,340,1,494000,4933000,7010000,0,290,4452000,Notcharging,1200000000
1784646003.609798563,1311.81,45500,45500,47100,47500,47100,46300,45900,46300,45900,46100,46100,47300,48200,47700,47700,48000,47700,47700,47300,44600,45300,44900,44900,48200,44900,44200,43400,44200,43800,44600,54400,56300,54800,55600,48600,56300,55600,52900,54000,54800,54000,54800,53200,48800,46500,44800,44900,47300,43800,43800,43800,37000,0,0,37000,35450,45100,95000,0,34810,37000,32400,42708,95000,32215,0,33210,45100,32544,0,38139,0,40344,0,36035,35962,0,39587,45100,0,36889,0,35468,38440,40214,41828,41963,46031,41156,47900,40081,40316,52653,32400,3100,-273000,-273000,-273000,93619,872,2682976,100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93619,872,2682976,100319,15475008,870740,8803280,8.73,0.00,0.00,425422,124803,3098992,106740,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,995763,1001952,0,4933,340,1,494000,4928000,7010000,0,290,4452000,Notcharging,1200000000
1784646004.050502156,1312.25,45900,46300,47500,47500,46700,46300,46300,46300,45900,46100,46100,47300,48600,47300,47300,48000,48000,47700,46900,44200,45300,44900,45300,48200,44900,44200,43400,43800,44200,44600,53600,56000,54800,55200,48200,56000,56000,52900,54000,54400,54000,54800,53200,48800,46500,45100,45300,47300,43800,43400,43800,37000,0,0,37000,35478,45900,95000,0,34810,37000,32400,42759,95000,32215,0,33210,45500,32544,0,38156,0,40401,0,36007,35993,0,39626,45500,0,36929,0,35470,38469,40251,41963,41761,45728,41257,47900,40148,39913,52451,32400,3100,-273000,-273000,-273000,93619,872,2682976,100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93619,872,2682976,100319,15475008,876792,8809332,8.73,0.00,0.00,425422,124803,3098992,106740,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,996865,1001943,0,4933,340,1,494000,4928000,7010000,0,290,4452000,Notcharging,1200000000
1784646004.486903198,1312.69,45500,45900,47100,47100,47100,46300,45900,46700,45500,46100,46100,47300,48600,47300,47700,48000,47700,47700,47300,44200,44900,44900,44900,47800,44900,44600,43400,43800,44200,44900,54400,56300,54800,55600,49000,56700,56300,53600,54400,54800,54000,54800,54000,48400,46500,45100,45300,47300,43400,43800,43800,37000,0,0,37000,35497,45500,95000,0,34810,37000,32400,42802,95000,32215,0,33210,45500,32549,0,38185,0,40441,0,36035,36007,0,39666,45900,0,36900,0,35526,38507,40290,42232,42198,46098,41257,48300,40181,40249,52485,32400,3100,-273000,-273000,-273000,93619,872,2682976,100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93619,872,2682976,100319,15475008,876064,8808608,8.23,0.00,0.00,425422,124807,3098992,106744,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,996865,1001943,0,4933,340,1,494000,4933000,7010000,0,290,4452000,Notcharging,1200000000
1784646004.942258406,1313.14,45500,45900,47100,47500,46700,46300,46300,46700,45900,45700,46100,47300,48600,47700,47300,48000,47700,47700,47300,44200,45300,44900,45300,47800,44900,44200,43400,44200,43800,44900,54400,56300,54800,56000,48600,56300,56000,53200,54400,54800,54400,54800,53600,48400,46500,44800,45300,46900,43400,43800,44200,37000,0,0,37000,35517,45900,95000,0,34810,37000,32400,42837,95000,32215,0,33210,45500,32568,0,38235,0,40459,0,36041,36050,0,39711,45100,0,36883,0,35548,38533,40336,41930,42097,45997,41459,47900,40249,40619,52384,32400,3100,-273000,-273000,-273000,93619,872,2682976,100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93619,872,2682976,100319,15475008,874804,8807348,8.23,0.00,0.00,425422,124807,3098992,106744,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,996865,1001943,0,4933,340,1,494000,4936000,7010000,0,290,4452000,Notcharging,1200000000
1784646005.374453823,1313.58,46300,46300,47100,47500,46700,46700,45900,46700,46300,46100,46100,47300,48600,47700,47700,48000,47300,47700,46900,44200,44900,45300,45300,48200,44900,44200,43400,43800,44200,44900,54400,56700,54800,55600,48600,56300,56000,52900,53600,54800,54000,54800,53600,48800,46900,45100,45700,47300,43800,43800,43800,37000,0,0,37000,35546,45900,95000,0,34810,37000,32400,42888,95000,32215,0,33210,45500,32552,0,38323,0,40496,0,36044,36067,0,39744,45500,0,36897,0,35548,38575,40346,41963,41997,46031,41190,47900,40181,40450,52552,32400,3100,-273000,-273000,-273000,93625,872,2683040,100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93625,872,2683040,100322,15475008,874544,8807080,8.23,0.00,0.00,425422,124807,3099024,106744,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,993903,1001954,0,4933,340,1,494000,4933000,7010000,0,290,4452000,Notcharging,1200000000
1784646005.821550281,1314.02,45500,46300,47500,47500,46700,46700,45900,46700,45500,46500,46100,47300,48600,47700,47700,48000,47700,48000,47300,44600,45300,45300,45300,48200,44900,44900,43400,43800,44200,44900,54400,57100,55200,56000,48600,56700,56300,53600,54000,54800,54000,54800,54000,48400,46100,45100,45300,47300,43400,43800,44200,37000,0,0,37000,35566,45900,95000,0,34810,37000,32400,42888,95000,32215,0,33210,45500,32570,0,38312,0,40542,0,36038,36107,0,39758,45500,0,36883,0,35587,38611,40390,42232,42064,46132,41257,48300,40350,40148,52585,32400,3100,-273000,-273000,-273000,93625,872,2683040,100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93625,872,2683040,100322,15475008,877984,8810520,8.23,0.00,0.00,425422,124807,3099024,106744,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,988389,1001989,0,4933,340,1,494000,4933000,7010000,0,290,4452000,Notcharging,1200000000
1784646006.968774499,1315.17,45500,46300,47500,47900,47100,46700,45900,46700,45900,46500,46500,47300,48600,47700,47700,48400,47700,48000,47300,44600,45300,45300,45300,48200,44900,44600,43400,43800,44200,44900,54800,57100,55600,56300,48600,57500,56700,54000,54800,55600,54400,55200,54000,48400,46500,45100,45700,47300,43800,44200,44200,37000,0,0,37000,35642,45900,95000,0,34939,37000,32400,42971,95000,32323,0,33444,45900,32547,0,38371,0,40649,0,36022,36184,0,39877,45500,0,36915,0,35652,38662,40493,42232,42131,45997,41560,48300,40316,40484,52250,32400,3100,-273000,-273000,-273000,93625,872,2683040,100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93625,872,2683040,100322,15475008,876140,8808680,8.55,0.00,0.00,425422,124811,3099024,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,988389,1001989,0,4933,340,1,494000,4935000,7010000,0,290,4452000,Notcharging,1200000000
1784646007.420593041,1315.62,45900,46300,47500,47500,47500,46700,46300,46700,46300,46100,46100,47700,48600,47700,48000,48400,48000,48000,47300,44900,45300,45300,45300,48600,44900,44900,43400,44200,44200,44900,54800,56700,55200,56000,49000,56700,56300,53600,54800,55600,54400,54800,54000,48800,46500,45100,45700,47300,44200,43800,44200,37000,0,0,37000,35655,45900,95000,0,34939,37000,32400,43016,95000,32323,0,33444,45500,32581,0,38443,0,40673,0,36059,36212,0,39906,45500,0,36914,0,35701,38688,40526,42165,42400,46266,41593,48300,40484,40753,52283,32400,3100,-273000,-273000,-273000,93625,872,2683040,100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93625,872,2683040,100322,15475008,873108,8805648,8.55,0.00,0.00,425422,124811,3099024,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,994147,1001952,0,4933,340,1,494000,4929000,7008000,0,276,4454000,Notcharging,1200000000
1784646007.867890697,1316.07,45900,46300,47900,47900,47100,46700,46300,47100,46300,46100,46100,47700,48600,48000,48000,48400,48000,48000,47700,44600,45300,44900,45300,48200,45300,44900,43800,44200,43800,44900,54400,56300,55200,56000,49000,56700,56300,53200,54000,54800,54400,55200,54000,48800,46500,45100,45700,47300,43800,44200,44200,37000,0,0,37000,35692,45900,95000,0,34939,37000,32400,43071,95000,32323,0,33444,45900,32555,0,38466,0,40716,0,36088,36209,0,39942,45900,0,36943,0,35721,38736,40567,42232,42400,46468,41492,48700,40450,40249,52350,32400,3100,-273000,-273000,-273000,93627,886,2683168,100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93627,886,2683168,100323,15475008,872324,8804856,8.55,0.00,0.00,425422,124811,3099088,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,994147,1001952,0,4933,340,1,494000,4929000,7008000,0,276,4454000,Notcharging,1200000000
1784646008.307990228,1316.51,45900,46300,47500,47500,47100,46300,46300,47100,45900,46100,46500,47700,48600,48000,48000,48400,48000,48000,47700,44600,45300,45300,45300,48200,44900,44900,43400,44200,44200,44900,55200,57500,55200,56700,48600,57900,56300,54400,55200,55200,54400,54800,53600,48800,46500,45100,45300,47700,43800,43800,44200,37000,0,0,37000,35718,45900,95000,0,34939,37000,32400,43086,95000,32323,0,33444,45500,32547,0,38498,0,40752,0,36079,36269,0,39984,45500,0,36932,0,35740,38762,40585,42266,42299,46333,41324,48300,40350,40820,52283,32400,3100,-273000,-273000,-273000,93627,886,2683168,100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93627,886,2683168,100323,15475008,871316,8803848,8.55,0.00,0.00,425422,124811,3099088,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,981904,1002083,0,4933,340,1,494000,4931000,7008000,0,276,4454000,Notcharging,1200000000
1784646008.737154030,1316.94,45900,46700,47900,48300,47500,46700,46700,47100,46300,46500,46500,47700,48600,47700,48000,48400,47700,48000,47300,44600,45300,45300,44900,48200,44900,44600,43800,44200,44200,44900,55200,57500,55600,56700,49000,57900,56700,54400,54800,55600,54400,55200,54000,49200,46500,45100,45700,47700,43800,43800,43800,37000,0,0,37000,35728,46300,95000,0,34939,37000,32400,43136,95000,32323,0,33444,45900,32568,0,38517,0,40800,0,36070,36255,0,40015,45900,0,36929,0,35749,38800,40618,42299,42333,46468,41526,48700,40350,40350,52384,32400,3100,-273000,-273000,-273000,93627,886,2683168,100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93627,886,2683168,100323,15475008,870632,8803164,8.63,0.00,0.00,425422,124811,3099088,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,981904,1002083,0,4933,340,1,494000,4931000,7008000,0,276,4454000,Notcharging,1200000000
1784646009.184728821,1317.39,45900,46300,47900,47500,47100,46700,46300,47100,46300,46500,46500,47300,48600,48000,48000,48400,48000,47700,47700,44600,45300,45300,45700,48200,45300,44900,43400,44200,44200,45300,54800,56700,55600,56300,49000,57500,56700,53600,54800,55200,54400,55200,53600,48800,46900,45100,45700,47700,43800,44200,44200,37000,0,0,37000,35760,45500,95000,0,34939,37000,32400,43158,95000,32323,0,33444,45900,32561,0,38562,0,40833,0,36041,36303,0,40045,45500,0,36912,0,35776,38845,40651,42434,42400,46198,41223,48300,40417,40652,52216,32400,3100,-273000,-273000,-273000,93627,886,2683168,100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93627,886,2683168,100323,15475008,868756,8801292,8.63,0.00,0.00,425422,124811,3099088,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,997599,1001934,0,4933,340,1,494000,4932000,7008000,0,276,4454000,Notcharging,1200000000
1784646009.616158925,1317.82,46300,46700,47900,47900,47500,46700,46700,47500,46300,46100,46500,47700,49000,48000,48000,48400,48000,48000,47300,44600,45300,45700,45300,48200,45300,44900,43400,44200,43800,44900,55200,57500,55600,56700,49000,57900,56700,54400,54800,55600,54800,55200,54000,48800,46500,45500,46100,47700,43800,44200,44200,37000,0,0,37000,35773,46300,95000,0,34939,37000,32400,43191,95000,32323,0,33444,45900,32552,0,38542,0,40857,0,36079,36334,0,40089,45900,0,36932,0,35819,38880,40694,42400,42299,46468,41526,48700,40551,40719,52250,32400,3100,-273000,-273000,-273000,93627,886,2683168,100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93627,886,2683168,100323,15475008,867672,8800208,8.63,0.00,0.00,425422,124811,3099088,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,997599,1001934,0,4933,340,1,494000,4928000,7008000,0,276,4454000,Notcharging,1200000000
1784646010.064893248,1318.27,46300,46700,47900,47500,47100,46700,46300,47100,46700,46500,46100,47700,48600,47700,48000,48400,48000,48000,47300,44600,45700,45300,45300,48200,44900,44900,43400,44200,44200,44900,54800,56700,55200,56000,49000,57100,56700,52900,53600,55200,54400,55200,54000,49200,46900,45500,45700,47700,43800,43800,44200,37000,0,0,37000,35806,45900,95000,0,34939,37000,32400,43226,95000,32323,0,33444,45500,32563,0,38604,0,40883,0,36047,36348,0,40131,45900,0,36951,0,35841,38884,40721,42635,42568,46232,41661,48300,40450,40215,51947,32400,3100,-273000,-273000,-273000,93627,886,2683168,100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93627,886,2683168,100323,15475008,866664,8799200,8.63,0.00,0.00,425422,124811,3099088,106748,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,996407,1001931,0,4933,340,1,494000,4933000,7008000,0,276,4454000,Notcharging,1200000000
1784646010.507178144,1318.71,46300,46700,47500,47900,47500,46700,47100,47500,46700,46500,46500,47700,49000,48000,48000,48400,48000,48000,47700,44600,45700,45300,45300,48600,45300,44900,43400,44200,44200,44900,54800,57100,56000,56300,49000,57100,56700,53200,54400,55600,54800,55600,54000,48800,46900,45500,46100,48000,43800,44200,44600,37000,0,0,37000,35832,46300,95000,0,34939,37000,32400,43272,95000,32323,0,33444,46300,32579,0,38614,0,40913,0,36098,36379,0,40147,45900,0,36958,0,35876,38922,40748,42266,42501,46501,41627,48700,40551,41089,52048,32400,3100,-273000,-273000,-273000,93629,886,2683200,100324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93629,886,2683200,100324,15475008,864144,8796680,8.33,0.00,0.00,425422,124813,3099104,106750,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,996407,1001931,0,4933,340,1,494000,4929000,7008000,0,276,4454000,Notcharging,1200000000
1784646010.942659289,1319.15,45900,46300,47900,47500,47500,46700,46700,47100,46700,46500,46500,47700,48600,47700,48000,48400,48000,48000,47300,44600,45300,45300,45700,48200,45300,44600,43800,44200,44200,45300,56000,58700,56000,57500,49400,58700,57100,54400,55600,56000,54400,55200,54400,49200,46900,45500,45300,47700,43800,44600,44200,37000,0,0,37000,35861,45900,95000,0,34939,37000,32400,43317,95000,32323,0,33444,45900,32576,0,38656,0,40943,0,36010,36382,0,40187,45900,0,36961,0,35862,38933,40775,42434,42366,46434,41795,48700,40619,40988,51947,32400,3100,-273000,-273000,-273000,93629,886,2683200,100324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93629,886,2683200,100324,15475008,863364,8795900,8.33,0.00,0.00,425422,124813,3099104,106750,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,987679,1002006,0,4933,340,1,494000,4931000,7008000,0,276,4454000,Notcharging,1200000000
1784646012.073842101,1320.28,47100,47100,48300,48300,47500,47100,47100,47500,47100,46900,46500,47700,49400,48000,48400,48800,48000,48000,47700,44900,45700,45300,45300,49000,45300,44900,43800,44200,44200,45300,57100,59000,56000,58700,49400,59000,57500,56000,56700,56000,54800,55600,54400,49200,46900,45900,45700,47700,43800,44600,44200,37000,0,0,37000,35918,46700,95000,0,35050,37000,32400,43414,95000,32502,0,33669,46300,32570,0,38716,0,40990,0,36076,36441,0,40267,46700,0,36933,0,35945,39033,40843,42568,42568,46602,41795,48700,40820,40921,51947,32400,3100,-273000,-273000,-273000,93658,886,2685576,100449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93658,886,2685576,100449,15475008,862092,8795668,8.33,0.00,0.00,425422,124814,3100292,106751,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,987679,1002006,0,4933,340,1,494000,4929000,7008000,0,276,4454000,Notcharging,1200000000
1784646012.492787778,1320.70,46700,47100,48300,48300,47900,47100,47500,47500,46700,46500,46500,48000,49000,48000,48400,48800,48400,48000,48000,45300,46100,45700,45700,48600,45700,44900,43800,44600,44600,45300,55200,57900,56000,56700,49400,57900,57100,53200,54000,55600,55600,55600,54400,49200,46900,45900,46100,47700,44200,44200,44200,37000,0,0,37000,35928,46300,95000,0,35050,37000,32400,43435,95000,32502,0,33669,46300,32558,0,38739,0,41036,0,36073,36469,0,40291,46300,0,36951,0,35971,39036,40880,42804,42804,46804,41795,48700,40888,41291,52014,32400,3100,-273000,-273000,-273000,93993,886,2723792,100805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,93993,886,2723792,100805,15475008,862808,8795196,8.27,0.00,0.00,425422,124815,3119400,106752,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,989699,1002086,0,4933,340,1,494000,4928000,7008000,0,290,4453000,Notcharging,1200000000
1784646012.999180799,1321.20,47100,47100,48300,48700,47500,47500,47100,47900,47100,47300,47300,48000,49400,48400,48400,48800,48400,48400,47700,44900,46100,46100,45700,49400,45300,44900,44200,44600,44900,44900,55600,57500,56300,56700,49400,57900,57100,54400,55200,56000,55200,56000,54800,49200,47300,46300,45700,47700,44200,44600,44600,37000,0,0,37000,35966,46300,95000,0,35050,37000,32400,43592,95000,32502,0,33669,46300,32579,0,38785,0,41078,0,36070,36494,0,40325,46300,0,36986,0,35993,39093,40926,42669,42602,46938,41963,49000,40888,40820,51880,32400,3100,-273000,-273000,-273000,94066,891,2747872,101454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7329,111624,251,94068,891,2750208,101455,15475008,860552,8795112,8.27,0.00,0.00,425422,124815,3134696,106752,,,,384000,384000,384000,384000,384000,384000,883200,883200,0,,,,,,0,,989699,1002086,0,4933,340,1,494000,4932000,7008000,0,290,4453000,Notcharging,1200000000
